,T1,T2,Season,T1Seed,T2Seed
430,1211,1443,2012,7,16
431,1211,1277,2012,7,1
432,1211,1281,2012,7,2
433,1211,1266,2012,7,3
434,1211,1257,2012,7,4
435,1211,1307,2012,7,5
436,1211,1293,2012,7,6
437,1211,1196,2012,7,7
438,1211,1272,2012,7,8
439,1211,1387,2012,7,9
440,1211,1438,2012,7,10
441,1211,1161,2012,7,11
442,1211,1253,2012,7,12
443,1211,1172,2012,7,13
444,1211,1140,2012,7,14
445,1211,1233,2012,7,14
446,1211,1313,2012,7,15
447,1211,1254,2012,7,16
448,1243,1379,2012,8,9
449,1243,1452,2012,8,10
450,1243,1400,2012,8,11
451,1243,1217,2012,8,12
452,1243,1285,2012,8,13
453,1243,1382,2012,8,14
454,1243,1259,2012,8,15
455,1243,1421,2012,8,16
456,1243,1314,2012,8,1
457,1243,1242,2012,8,2
458,1243,1207,2012,8,3
459,1243,1276,2012,8,4
460,1243,1396,2012,8,5
461,1243,1361,2012,8,6
462,1243,1388,2012,8,7
463,1243,1166,2012,8,8
464,1243,1104,2012,8,9
465,1243,1345,2012,8,10
466,1243,1301,2012,8,11
467,1243,1143,2012,8,12
468,1243,1378,2012,8,12
469,1243,1325,2012,8,13
470,1243,1125,2012,8,14
471,1243,1178,2012,8,15
472,1243,1249,2012,8,16
473,1243,1436,2012,8,16
474,1243,1246,2012,8,1
475,1243,1181,2012,8,2
476,1243,1124,2012,8,3
477,1243,1231,2012,8,4
478,1243,1455,2012,8,5
479,1243,1424,2012,8,6
480,1243,1323,2012,8,7
481,1243,1235,2012,8,8
482,1243,1163,2012,8,9
483,1243,1462,2012,8,10
484,1243,1160,2012,8,11
485,1243,1433,2012,8,12
486,1243,1308,2012,8,13
487,1243,1355,2012,8,14
488,1243,1250,2012,8,15
489,1243,1290,2012,8,16
490,1243,1443,2012,8,16
491,1243,1277,2012,8,1
492,1243,1281,2012,8,2
493,1243,1266,2012,8,3
494,1243,1257,2012,8,4
495,1243,1307,2012,8,5
496,1243,1293,2012,8,6
497,1243,1196,2012,8,7
498,1243,1272,2012,8,8
499,1243,1387,2012,8,9
500,1243,1438,2012,8,10
501,1243,1161,2012,8,11
502,1243,1253,2012,8,12
503,1243,1172,2012,8,13
504,1243,1140,2012,8,14
505,1243,1233,2012,8,14
506,1243,1313,2012,8,15
507,1243,1254,2012,8,16
508,1379,1452,2012,9,10
509,1379,1400,2012,9,11
510,1379,1217,2012,9,12
511,1379,1285,2012,9,13
512,1379,1382,2012,9,14
513,1379,1259,2012,9,15
514,1379,1421,2012,9,16
515,1379,1314,2012,9,1
516,1379,1242,2012,9,2
517,1379,1207,2012,9,3
518,1379,1276,2012,9,4
519,1379,1396,2012,9,5
520,1379,1361,2012,9,6
521,1379,1388,2012,9,7
522,1379,1166,2012,9,8
523,1379,1104,2012,9,9
524,1379,1345,2012,9,10
525,1379,1301,2012,9,11
526,1379,1143,2012,9,12
527,1379,1378,2012,9,12
528,1379,1325,2012,9,13
529,1379,1125,2012,9,14
530,1379,1178,2012,9,15
531,1379,1249,2012,9,16
532,1379,1436,2012,9,16
533,1379,1246,2012,9,1
534,1379,1181,2012,9,2
535,1379,1124,2012,9,3
536,1379,1231,2012,9,4
537,1379,1455,2012,9,5
538,1379,1424,2012,9,6
539,1379,1323,2012,9,7
540,1379,1235,2012,9,8
541,1379,1163,2012,9,9
542,1379,1462,2012,9,10
543,1379,1160,2012,9,11
544,1379,1433,2012,9,12
545,1379,1308,2012,9,13
546,1379,1355,2012,9,14
547,1379,1250,2012,9,15
548,1379,1290,2012,9,16
549,1379,1443,2012,9,16
550,1379,1277,2012,9,1
551,1379,1281,2012,9,2
552,1379,1266,2012,9,3
553,1379,1257,2012,9,4
554,1379,1307,2012,9,5
555,1379,1293,2012,9,6
556,1379,1196,2012,9,7
557,1379,1272,2012,9,8
558,1379,1387,2012,9,9
559,1379,1438,2012,9,10
560,1379,1161,2012,9,11
561,1379,1253,2012,9,12
562,1379,1172,2012,9,13
563,1379,1140,2012,9,14
564,1379,1233,2012,9,14
565,1379,1313,2012,9,15
566,1379,1254,2012,9,16
567,1452,1400,2012,10,11
568,1452,1217,2012,10,12
569,1452,1285,2012,10,13
570,1452,1382,2012,10,14
571,1452,1259,2012,10,15
572,1452,1421,2012,10,16
573,1452,1314,2012,10,1
574,1452,1242,2012,10,2
575,1452,1207,2012,10,3
576,1452,1276,2012,10,4
577,1452,1396,2012,10,5
578,1452,1361,2012,10,6
579,1452,1388,2012,10,7
580,1452,1166,2012,10,8
581,1452,1104,2012,10,9
582,1452,1345,2012,10,10
583,1452,1301,2012,10,11
584,1452,1143,2012,10,12
585,1452,1378,2012,10,12
586,1452,1325,2012,10,13
587,1452,1125,2012,10,14
588,1452,1178,2012,10,15
589,1452,1249,2012,10,16
590,1452,1436,2012,10,16
591,1452,1246,2012,10,1
592,1452,1181,2012,10,2
593,1452,1124,2012,10,3
594,1452,1231,2012,10,4
595,1452,1455,2012,10,5
596,1452,1424,2012,10,6
597,1452,1323,2012,10,7
598,1452,1235,2012,10,8
599,1452,1163,2012,10,9
600,1452,1462,2012,10,10
601,1452,1160,2012,10,11
602,1452,1433,2012,10,12
603,1452,1308,2012,10,13
604,1452,1355,2012,10,14
605,1452,1250,2012,10,15
606,1452,1290,2012,10,16
607,1452,1443,2012,10,16
608,1452,1277,2012,10,1
609,1452,1281,2012,10,2
610,1452,1266,2012,10,3
611,1452,1257,2012,10,4
612,1452,1307,2012,10,5
613,1452,1293,2012,10,6
614,1452,1196,2012,10,7
615,1452,1272,2012,10,8
616,1452,1387,2012,10,9
617,1452,1438,2012,10,10
618,1452,1161,2012,10,11
619,1452,1253,2012,10,12
620,1452,1172,2012,10,13
621,1452,1140,2012,10,14
622,1452,1233,2012,10,14
623,1452,1313,2012,10,15
624,1452,1254,2012,10,16
625,1400,1217,2012,11,12
626,1400,1285,2012,11,13
627,1400,1382,2012,11,14
628,1400,1259,2012,11,15
629,1400,1421,2012,11,16
630,1400,1314,2012,11,1
631,1400,1242,2012,11,2
632,1400,1207,2012,11,3
633,1400,1276,2012,11,4
634,1400,1396,2012,11,5
635,1400,1361,2012,11,6
636,1400,1388,2012,11,7
637,1400,1166,2012,11,8
638,1400,1104,2012,11,9
639,1400,1345,2012,11,10
640,1400,1301,2012,11,11
641,1400,1143,2012,11,12
642,1400,1378,2012,11,12
643,1400,1325,2012,11,13
644,1400,1125,2012,11,14
645,1400,1178,2012,11,15
646,1400,1249,2012,11,16
647,1400,1436,2012,11,16
648,1400,1246,2012,11,1
649,1400,1181,2012,11,2
650,1400,1124,2012,11,3
651,1400,1231,2012,11,4
652,1400,1455,2012,11,5
653,1400,1424,2012,11,6
654,1400,1323,2012,11,7
655,1400,1235,2012,11,8
656,1400,1163,2012,11,9
657,1400,1462,2012,11,10
658,1400,1160,2012,11,11
659,1400,1433,2012,11,12
660,1400,1308,2012,11,13
661,1400,1355,2012,11,14
662,1400,1250,2012,11,15
663,1400,1290,2012,11,16
664,1400,1443,2012,11,16
665,1400,1277,2012,11,1
666,1400,1281,2012,11,2
667,1400,1266,2012,11,3
668,1400,1257,2012,11,4
669,1400,1307,2012,11,5
670,1400,1293,2012,11,6
671,1400,1196,2012,11,7
672,1400,1272,2012,11,8
673,1400,1387,2012,11,9
674,1400,1438,2012,11,10
675,1400,1161,2012,11,11
676,1400,1253,2012,11,12
677,1400,1172,2012,11,13
678,1400,1140,2012,11,14
679,1400,1233,2012,11,14
680,1400,1313,2012,11,15
681,1400,1254,2012,11,16
682,1217,1285,2012,12,13
683,1217,1382,2012,12,14
684,1217,1259,2012,12,15
685,1217,1421,2012,12,16
686,1217,1314,2012,12,1
687,1217,1242,2012,12,2
688,1217,1207,2012,12,3
689,1217,1276,2012,12,4
690,1217,1396,2012,12,5
691,1217,1361,2012,12,6
692,1217,1388,2012,12,7
693,1217,1166,2012,12,8
694,1217,1104,2012,12,9
695,1217,1345,2012,12,10
696,1217,1301,2012,12,11
697,1217,1143,2012,12,12
698,1217,1378,2012,12,12
699,1217,1325,2012,12,13
700,1217,1125,2012,12,14
701,1217,1178,2012,12,15
702,1217,1249,2012,12,16
703,1217,1436,2012,12,16
704,1217,1246,2012,12,1
705,1217,1181,2012,12,2
706,1217,1124,2012,12,3
707,1217,1231,2012,12,4
708,1217,1455,2012,12,5
709,1217,1424,2012,12,6
710,1217,1323,2012,12,7
711,1217,1235,2012,12,8
712,1217,1163,2012,12,9
713,1217,1462,2012,12,10
714,1217,1160,2012,12,11
715,1217,1433,2012,12,12
716,1217,1308,2012,12,13
717,1217,1355,2012,12,14
718,1217,1250,2012,12,15
719,1217,1290,2012,12,16
720,1217,1443,2012,12,16
721,1217,1277,2012,12,1
722,1217,1281,2012,12,2
723,1217,1266,2012,12,3
724,1217,1257,2012,12,4
725,1217,1307,2012,12,5
726,1217,1293,2012,12,6
727,1217,1196,2012,12,7
728,1217,1272,2012,12,8
729,1217,1387,2012,12,9
730,1217,1438,2012,12,10
731,1217,1161,2012,12,11
732,1217,1253,2012,12,12
733,1217,1172,2012,12,13
734,1217,1140,2012,12,14
735,1217,1233,2012,12,14
736,1217,1313,2012,12,15
737,1217,1254,2012,12,16
738,1285,1382,2012,13,14
739,1285,1259,2012,13,15
740,1285,1421,2012,13,16
741,1285,1314,2012,13,1
742,1285,1242,2012,13,2
743,1285,1207,2012,13,3
744,1285,1276,2012,13,4
745,1285,1396,2012,13,5
746,1285,1361,2012,13,6
747,1285,1388,2012,13,7
748,1285,1166,2012,13,8
749,1285,1104,2012,13,9
750,1285,1345,2012,13,10
751,1285,1301,2012,13,11
752,1285,1143,2012,13,12
753,1285,1378,2012,13,12
754,1285,1325,2012,13,13
755,1285,1125,2012,13,14
756,1285,1178,2012,13,15
757,1285,1249,2012,13,16
758,1285,1436,2012,13,16
759,1285,1246,2012,13,1
760,1285,1181,2012,13,2
761,1285,1124,2012,13,3
762,1285,1231,2012,13,4
763,1285,1455,2012,13,5
764,1285,1424,2012,13,6
765,1285,1323,2012,13,7
766,1285,1235,2012,13,8
767,1285,1163,2012,13,9
768,1285,1462,2012,13,10
769,1285,1160,2012,13,11
770,1285,1433,2012,13,12
771,1285,1308,2012,13,13
772,1285,1355,2012,13,14
773,1285,1250,2012,13,15
774,1285,1290,2012,13,16
775,1285,1443,2012,13,16
776,1285,1277,2012,13,1
777,1285,1281,2012,13,2
778,1285,1266,2012,13,3
779,1285,1257,2012,13,4
780,1285,1307,2012,13,5
781,1285,1293,2012,13,6
782,1285,1196,2012,13,7
783,1285,1272,2012,13,8
784,1285,1387,2012,13,9
785,1285,1438,2012,13,10
786,1285,1161,2012,13,11
787,1285,1253,2012,13,12
788,1285,1172,2012,13,13
789,1285,1140,2012,13,14
790,1285,1233,2012,13,14
791,1285,1313,2012,13,15
792,1285,1254,2012,13,16
793,1382,1259,2012,14,15
794,1382,1421,2012,14,16
795,1382,1314,2012,14,1
796,1382,1242,2012,14,2
797,1382,1207,2012,14,3
798,1382,1276,2012,14,4
799,1382,1396,2012,14,5
800,1382,1361,2012,14,6
801,1382,1388,2012,14,7
802,1382,1166,2012,14,8
803,1382,1104,2012,14,9
804,1382,1345,2012,14,10
805,1382,1301,2012,14,11
806,1382,1143,2012,14,12
807,1382,1378,2012,14,12
808,1382,1325,2012,14,13
809,1382,1125,2012,14,14
810,1382,1178,2012,14,15
811,1382,1249,2012,14,16
812,1382,1436,2012,14,16
813,1382,1246,2012,14,1
814,1382,1181,2012,14,2
815,1382,1124,2012,14,3
816,1382,1231,2012,14,4
817,1382,1455,2012,14,5
818,1382,1424,2012,14,6
819,1382,1323,2012,14,7
820,1382,1235,2012,14,8
821,1382,1163,2012,14,9
822,1382,1462,2012,14,10
823,1382,1160,2012,14,11
824,1382,1433,2012,14,12
825,1382,1308,2012,14,13
826,1382,1355,2012,14,14
827,1382,1250,2012,14,15
828,1382,1290,2012,14,16
829,1382,1443,2012,14,16
830,1382,1277,2012,14,1
831,1382,1281,2012,14,2
832,1382,1266,2012,14,3
833,1382,1257,2012,14,4
834,1382,1307,2012,14,5
835,1382,1293,2012,14,6
836,1382,1196,2012,14,7
837,1382,1272,2012,14,8
838,1382,1387,2012,14,9
839,1382,1438,2012,14,10
840,1382,1161,2012,14,11
841,1382,1253,2012,14,12
842,1382,1172,2012,14,13
843,1382,1140,2012,14,14
844,1382,1233,2012,14,14
845,1382,1313,2012,14,15
846,1382,1254,2012,14,16
847,1259,1421,2012,15,16
848,1259,1314,2012,15,1
849,1259,1242,2012,15,2
850,1259,1207,2012,15,3
851,1259,1276,2012,15,4
852,1259,1396,2012,15,5
853,1259,1361,2012,15,6
854,1259,1388,2012,15,7
855,1259,1166,2012,15,8
856,1259,1104,2012,15,9
857,1259,1345,2012,15,10
858,1259,1301,2012,15,11
859,1259,1143,2012,15,12
860,1259,1378,2012,15,12
861,1259,1325,2012,15,13
862,1259,1125,2012,15,14
863,1259,1178,2012,15,15
864,1259,1249,2012,15,16
865,1259,1436,2012,15,16
866,1259,1246,2012,15,1
867,1259,1181,2012,15,2
868,1259,1124,2012,15,3
869,1259,1231,2012,15,4
870,1259,1455,2012,15,5
871,1259,1424,2012,15,6
872,1259,1323,2012,15,7
873,1259,1235,2012,15,8
874,1259,1163,2012,15,9
875,1259,1462,2012,15,10
876,1259,1160,2012,15,11
877,1259,1433,2012,15,12
878,1259,1308,2012,15,13
879,1259,1355,2012,15,14
880,1259,1250,2012,15,15
881,1259,1290,2012,15,16
882,1259,1443,2012,15,16
883,1259,1277,2012,15,1
884,1259,1281,2012,15,2
885,1259,1266,2012,15,3
886,1259,1257,2012,15,4
887,1259,1307,2012,15,5
888,1259,1293,2012,15,6
889,1259,1196,2012,15,7
890,1259,1272,2012,15,8
891,1259,1387,2012,15,9
892,1259,1438,2012,15,10
893,1259,1161,2012,15,11
894,1259,1253,2012,15,12
895,1259,1172,2012,15,13
896,1259,1140,2012,15,14
897,1259,1233,2012,15,14
898,1259,1313,2012,15,15
899,1259,1254,2012,15,16
900,1421,1314,2012,16,1
901,1421,1242,2012,16,2
902,1421,1207,2012,16,3
903,1421,1276,2012,16,4
904,1421,1396,2012,16,5
905,1421,1361,2012,16,6
906,1421,1388,2012,16,7
907,1421,1166,2012,16,8
908,1421,1104,2012,16,9
909,1421,1345,2012,16,10
910,1421,1301,2012,16,11
911,1421,1143,2012,16,12
912,1421,1378,2012,16,12
913,1421,1325,2012,16,13
914,1421,1125,2012,16,14
915,1421,1178,2012,16,15
916,1421,1249,2012,16,16
917,1421,1436,2012,16,16
918,1421,1246,2012,16,1
919,1421,1181,2012,16,2
920,1421,1124,2012,16,3
921,1421,1231,2012,16,4
922,1421,1455,2012,16,5
923,1421,1424,2012,16,6
924,1421,1323,2012,16,7
925,1421,1235,2012,16,8
926,1421,1163,2012,16,9
927,1421,1462,2012,16,10
928,1421,1160,2012,16,11
929,1421,1433,2012,16,12
930,1421,1308,2012,16,13
931,1421,1355,2012,16,14
932,1421,1250,2012,16,15
933,1421,1290,2012,16,16
934,1421,1443,2012,16,16
935,1421,1277,2012,16,1
936,1421,1281,2012,16,2
937,1421,1266,2012,16,3
938,1421,1257,2012,16,4
939,1421,1307,2012,16,5
940,1421,1293,2012,16,6
941,1421,1196,2012,16,7
942,1421,1272,2012,16,8
943,1421,1387,2012,16,9
944,1421,1438,2012,16,10
945,1421,1161,2012,16,11
946,1421,1253,2012,16,12
947,1421,1172,2012,16,13
948,1421,1140,2012,16,14
949,1421,1233,2012,16,14
950,1421,1313,2012,16,15
951,1421,1254,2012,16,16
952,1314,1242,2012,1,2
953,1314,1207,2012,1,3
954,1314,1276,2012,1,4
955,1314,1396,2012,1,5
956,1314,1361,2012,1,6
957,1314,1388,2012,1,7
958,1314,1166,2012,1,8
959,1314,1104,2012,1,9
960,1314,1345,2012,1,10
961,1314,1301,2012,1,11
962,1314,1143,2012,1,12
963,1314,1378,2012,1,12
964,1314,1325,2012,1,13
965,1314,1125,2012,1,14
966,1314,1178,2012,1,15
967,1314,1249,2012,1,16
968,1314,1436,2012,1,16
969,1314,1246,2012,1,1
970,1314,1181,2012,1,2
971,1314,1124,2012,1,3
972,1314,1231,2012,1,4
973,1314,1455,2012,1,5
974,1314,1424,2012,1,6
975,1314,1323,2012,1,7
976,1314,1235,2012,1,8
977,1314,1163,2012,1,9
978,1314,1462,2012,1,10
979,1314,1160,2012,1,11
980,1314,1433,2012,1,12
981,1314,1308,2012,1,13
982,1314,1355,2012,1,14
983,1314,1250,2012,1,15
984,1314,1290,2012,1,16
985,1314,1443,2012,1,16
986,1314,1277,2012,1,1
987,1314,1281,2012,1,2
988,1314,1266,2012,1,3
989,1314,1257,2012,1,4
990,1314,1307,2012,1,5
991,1314,1293,2012,1,6
992,1314,1196,2012,1,7
993,1314,1272,2012,1,8
994,1314,1387,2012,1,9
995,1314,1438,2012,1,10
996,1314,1161,2012,1,11
997,1314,1253,2012,1,12
998,1314,1172,2012,1,13
999,1314,1140,2012,1,14
1000,1314,1233,2012,1,14
1001,1314,1313,2012,1,15
1002,1314,1254,2012,1,16
1003,1242,1207,2012,2,3
1004,1242,1276,2012,2,4
1005,1242,1396,2012,2,5
1006,1242,1361,2012,2,6
1007,1242,1388,2012,2,7
1008,1242,1166,2012,2,8
1009,1242,1104,2012,2,9
1010,1242,1345,2012,2,10
1011,1242,1301,2012,2,11
1012,1242,1143,2012,2,12
1013,1242,1378,2012,2,12
1014,1242,1325,2012,2,13
1015,1242,1125,2012,2,14
1016,1242,1178,2012,2,15
1017,1242,1249,2012,2,16
1018,1242,1436,2012,2,16
1019,1242,1246,2012,2,1
1020,1242,1181,2012,2,2
1021,1242,1124,2012,2,3
1022,1242,1231,2012,2,4
1023,1242,1455,2012,2,5
1024,1242,1424,2012,2,6
1025,1242,1323,2012,2,7
1026,1242,1235,2012,2,8
1027,1242,1163,2012,2,9
1028,1242,1462,2012,2,10
1029,1242,1160,2012,2,11
1030,1242,1433,2012,2,12
1031,1242,1308,2012,2,13
1032,1242,1355,2012,2,14
1033,1242,1250,2012,2,15
1034,1242,1290,2012,2,16
1035,1242,1443,2012,2,16
1036,1242,1277,2012,2,1
1037,1242,1281,2012,2,2
1038,1242,1266,2012,2,3
1039,1242,1257,2012,2,4
1040,1242,1307,2012,2,5
1041,1242,1293,2012,2,6
1042,1242,1196,2012,2,7
1043,1242,1272,2012,2,8
1044,1242,1387,2012,2,9
1045,1242,1438,2012,2,10
1046,1242,1161,2012,2,11
1047,1242,1253,2012,2,12
1048,1242,1172,2012,2,13
1049,1242,1140,2012,2,14
1050,1242,1233,2012,2,14
1051,1242,1313,2012,2,15
1052,1242,1254,2012,2,16
1053,1207,1276,2012,3,4
1054,1207,1396,2012,3,5
1055,1207,1361,2012,3,6
1056,1207,1388,2012,3,7
1057,1207,1166,2012,3,8
1058,1207,1104,2012,3,9
1059,1207,1345,2012,3,10
1060,1207,1301,2012,3,11
1061,1207,1143,2012,3,12
1062,1207,1378,2012,3,12
1063,1207,1325,2012,3,13
1064,1207,1125,2012,3,14
1065,1207,1178,2012,3,15
1066,1207,1249,2012,3,16
1067,1207,1436,2012,3,16
1068,1207,1246,2012,3,1
1069,1207,1181,2012,3,2
1070,1207,1124,2012,3,3
1071,1207,1231,2012,3,4
1072,1207,1455,2012,3,5
1073,1207,1424,2012,3,6
1074,1207,1323,2012,3,7
1075,1207,1235,2012,3,8
1076,1207,1163,2012,3,9
1077,1207,1462,2012,3,10
1078,1207,1160,2012,3,11
1079,1207,1433,2012,3,12
1080,1207,1308,2012,3,13
1081,1207,1355,2012,3,14
1082,1207,1250,2012,3,15
1083,1207,1290,2012,3,16
1084,1207,1443,2012,3,16
1085,1207,1277,2012,3,1
1086,1207,1281,2012,3,2
1087,1207,1266,2012,3,3
1088,1207,1257,2012,3,4
1089,1207,1307,2012,3,5
1090,1207,1293,2012,3,6
1091,1207,1196,2012,3,7
1092,1207,1272,2012,3,8
1093,1207,1387,2012,3,9
1094,1207,1438,2012,3,10
1095,1207,1161,2012,3,11
1096,1207,1253,2012,3,12
1097,1207,1172,2012,3,13
1098,1207,1140,2012,3,14
1099,1207,1233,2012,3,14
1100,1207,1313,2012,3,15
1101,1207,1254,2012,3,16
1102,1276,1396,2012,4,5
1103,1276,1361,2012,4,6
1104,1276,1388,2012,4,7
1105,1276,1166,2012,4,8
1106,1276,1104,2012,4,9
1107,1276,1345,2012,4,10
1108,1276,1301,2012,4,11
1109,1276,1143,2012,4,12
1110,1276,1378,2012,4,12
1111,1276,1325,2012,4,13
1112,1276,1125,2012,4,14
1113,1276,1178,2012,4,15
1114,1276,1249,2012,4,16
1115,1276,1436,2012,4,16
1116,1276,1246,2012,4,1
1117,1276,1181,2012,4,2
1118,1276,1124,2012,4,3
1119,1276,1231,2012,4,4
1120,1276,1455,2012,4,5
1121,1276,1424,2012,4,6
1122,1276,1323,2012,4,7
1123,1276,1235,2012,4,8
1124,1276,1163,2012,4,9
1125,1276,1462,2012,4,10
1126,1276,1160,2012,4,11
1127,1276,1433,2012,4,12
1128,1276,1308,2012,4,13
1129,1276,1355,2012,4,14
1130,1276,1250,2012,4,15
1131,1276,1290,2012,4,16
1132,1276,1443,2012,4,16
1133,1276,1277,2012,4,1
1134,1276,1281,2012,4,2
1135,1276,1266,2012,4,3
1136,1276,1257,2012,4,4
1137,1276,1307,2012,4,5
1138,1276,1293,2012,4,6
1139,1276,1196,2012,4,7
1140,1276,1272,2012,4,8
1141,1276,1387,2012,4,9
1142,1276,1438,2012,4,10
1143,1276,1161,2012,4,11
1144,1276,1253,2012,4,12
1145,1276,1172,2012,4,13
1146,1276,1140,2012,4,14
1147,1276,1233,2012,4,14
1148,1276,1313,2012,4,15
1149,1276,1254,2012,4,16
1150,1396,1361,2012,5,6
1151,1396,1388,2012,5,7
1152,1396,1166,2012,5,8
1153,1396,1104,2012,5,9
1154,1396,1345,2012,5,10
1155,1396,1301,2012,5,11
1156,1396,1143,2012,5,12
1157,1396,1378,2012,5,12
1158,1396,1325,2012,5,13
1159,1396,1125,2012,5,14
1160,1396,1178,2012,5,15
1161,1396,1249,2012,5,16
1162,1396,1436,2012,5,16
1163,1396,1246,2012,5,1
1164,1396,1181,2012,5,2
1165,1396,1124,2012,5,3
1166,1396,1231,2012,5,4
1167,1396,1455,2012,5,5
1168,1396,1424,2012,5,6
1169,1396,1323,2012,5,7
1170,1396,1235,2012,5,8
1171,1396,1163,2012,5,9
1172,1396,1462,2012,5,10
1173,1396,1160,2012,5,11
1174,1396,1433,2012,5,12
1175,1396,1308,2012,5,13
1176,1396,1355,2012,5,14
1177,1396,1250,2012,5,15
1178,1396,1290,2012,5,16
1179,1396,1443,2012,5,16
1180,1396,1277,2012,5,1
1181,1396,1281,2012,5,2
1182,1396,1266,2012,5,3
1183,1396,1257,2012,5,4
1184,1396,1307,2012,5,5
1185,1396,1293,2012,5,6
1186,1396,1196,2012,5,7
1187,1396,1272,2012,5,8
1188,1396,1387,2012,5,9
1189,1396,1438,2012,5,10
1190,1396,1161,2012,5,11
1191,1396,1253,2012,5,12
1192,1396,1172,2012,5,13
1193,1396,1140,2012,5,14
1194,1396,1233,2012,5,14
1195,1396,1313,2012,5,15
1196,1396,1254,2012,5,16
1197,1361,1388,2012,6,7
1198,1361,1166,2012,6,8
1199,1361,1104,2012,6,9
1200,1361,1345,2012,6,10
1201,1361,1301,2012,6,11
1202,1361,1143,2012,6,12
1203,1361,1378,2012,6,12
1204,1361,1325,2012,6,13
1205,1361,1125,2012,6,14
1206,1361,1178,2012,6,15
1207,1361,1249,2012,6,16
1208,1361,1436,2012,6,16
1209,1361,1246,2012,6,1
1210,1361,1181,2012,6,2
1211,1361,1124,2012,6,3
1212,1361,1231,2012,6,4
1213,1361,1455,2012,6,5
1214,1361,1424,2012,6,6
1215,1361,1323,2012,6,7
1216,1361,1235,2012,6,8
1217,1361,1163,2012,6,9
1218,1361,1462,2012,6,10
1219,1361,1160,2012,6,11
1220,1361,1433,2012,6,12
1221,1361,1308,2012,6,13
1222,1361,1355,2012,6,14
1223,1361,1250,2012,6,15
1224,1361,1290,2012,6,16
1225,1361,1443,2012,6,16
1226,1361,1277,2012,6,1
1227,1361,1281,2012,6,2
1228,1361,1266,2012,6,3
1229,1361,1257,2012,6,4
1230,1361,1307,2012,6,5
1231,1361,1293,2012,6,6
1232,1361,1196,2012,6,7
1233,1361,1272,2012,6,8
1234,1361,1387,2012,6,9
1235,1361,1438,2012,6,10
1236,1361,1161,2012,6,11
1237,1361,1253,2012,6,12
1238,1361,1172,2012,6,13
1239,1361,1140,2012,6,14
1240,1361,1233,2012,6,14
1241,1361,1313,2012,6,15
1242,1361,1254,2012,6,16
1243,1388,1166,2012,7,8
1244,1388,1104,2012,7,9
1245,1388,1345,2012,7,10
1246,1388,1301,2012,7,11
1247,1388,1143,2012,7,12
1248,1388,1378,2012,7,12
1249,1388,1325,2012,7,13
1250,1388,1125,2012,7,14
1251,1388,1178,2012,7,15
1252,1388,1249,2012,7,16
1253,1388,1436,2012,7,16
1254,1388,1246,2012,7,1
1255,1388,1181,2012,7,2
1256,1388,1124,2012,7,3
1257,1388,1231,2012,7,4
1258,1388,1455,2012,7,5
1259,1388,1424,2012,7,6
1260,1388,1323,2012,7,7
1261,1388,1235,2012,7,8
1262,1388,1163,2012,7,9
1263,1388,1462,2012,7,10
1264,1388,1160,2012,7,11
1265,1388,1433,2012,7,12
1266,1388,1308,2012,7,13
1267,1388,1355,2012,7,14
1268,1388,1250,2012,7,15
1269,1388,1290,2012,7,16
1270,1388,1443,2012,7,16
1271,1388,1277,2012,7,1
1272,1388,1281,2012,7,2
1273,1388,1266,2012,7,3
1274,1388,1257,2012,7,4
1275,1388,1307,2012,7,5
1276,1388,1293,2012,7,6
1277,1388,1196,2012,7,7
1278,1388,1272,2012,7,8
1279,1388,1387,2012,7,9
1280,1388,1438,2012,7,10
1281,1388,1161,2012,7,11
1282,1388,1253,2012,7,12
1283,1388,1172,2012,7,13
1284,1388,1140,2012,7,14
1285,1388,1233,2012,7,14
1286,1388,1313,2012,7,15
1287,1388,1254,2012,7,16
1288,1166,1104,2012,8,9
1289,1166,1345,2012,8,10
1290,1166,1301,2012,8,11
1291,1166,1143,2012,8,12
1292,1166,1378,2012,8,12
1293,1166,1325,2012,8,13
1294,1166,1125,2012,8,14
1295,1166,1178,2012,8,15
1296,1166,1249,2012,8,16
1297,1166,1436,2012,8,16
1298,1166,1246,2012,8,1
1299,1166,1181,2012,8,2
1300,1166,1124,2012,8,3
1301,1166,1231,2012,8,4
1302,1166,1455,2012,8,5
1303,1166,1424,2012,8,6
1304,1166,1323,2012,8,7
1305,1166,1235,2012,8,8
1306,1166,1163,2012,8,9
1307,1166,1462,2012,8,10
1308,1166,1160,2012,8,11
1309,1166,1433,2012,8,12
1310,1166,1308,2012,8,13
1311,1166,1355,2012,8,14
1312,1166,1250,2012,8,15
1313,1166,1290,2012,8,16
1314,1166,1443,2012,8,16
1315,1166,1277,2012,8,1
1316,1166,1281,2012,8,2
1317,1166,1266,2012,8,3
1318,1166,1257,2012,8,4
1319,1166,1307,2012,8,5
1320,1166,1293,2012,8,6
1321,1166,1196,2012,8,7
1322,1166,1272,2012,8,8
1323,1166,1387,2012,8,9
1324,1166,1438,2012,8,10
1325,1166,1161,2012,8,11
1326,1166,1253,2012,8,12
1327,1166,1172,2012,8,13
1328,1166,1140,2012,8,14
1329,1166,1233,2012,8,14
1330,1166,1313,2012,8,15
1331,1166,1254,2012,8,16
1332,1104,1345,2012,9,10
1333,1104,1301,2012,9,11
1334,1104,1143,2012,9,12
1335,1104,1378,2012,9,12
1336,1104,1325,2012,9,13
1337,1104,1125,2012,9,14
1338,1104,1178,2012,9,15
